time,pitch_angle,yaw_angle,err_x,err_y,err_total,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,score
19.40147352218628,-7.8,10.1,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.0
19.58199405670166,-7.6,10.0,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.0
19.747340202331543,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.01656305231153965
19.91122531890869,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.01628466509282589
20.088435411453247,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.01628466509282589
20.253413677215576,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.01737147942185402
20.419577598571777,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.016424449160695076
20.57148766517639,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.016424449160695076
20.734676599502563,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.0
20.891634941101074,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.02644907310605049
21.060402870178223,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.02721587009727955
21.24260401725769,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.026013309136033058
21.428374528884888,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.02548055723309517
21.638627529144287,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.024659857153892517
21.7987117767334,-7.7,9.9,0.0,0.0,0.0,-1.1306285242127232,-1.387646058488546,6.40537889758855,0.0,0.0,0.02201494760811329
21.97176766395569,-7.7,9.9,208.43599917372308,58.933806023549664,216.60738501715417,3.038091459261738,-0.2089699380175527,10.737526597931634,25.01231990084677,-7.07205672282596,0.07069274038076401
22.151594161987305,-8.7,12.7,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.07934721559286118
22.31718111038208,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
22.4829363822937,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
22.652559280395508,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
22.817437887191772,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
22.96963095664978,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
23.136047840118408,-9.1,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.0
23.321130990982056,-9.2,14.1,0.0,0.0,0.0,3.038091459261738,-0.2089699380175527,10.737526597931634,0.0,0.0,0.016424445435404778
23.478205680847168,-9.1,14.1,131.10839946292003,33.05697391530731,135.21159689230032,5.660259448520138,0.45216954028859346,13.441758535777641,15.733007935550404,-3.966836869836877,0.11392419040203094
23.634301900863647,-9.7,15.9,80.84545965089796,16.237033044949726,82.45986653074185,7.277168641538098,0.7769102011875879,15.090955866392479,8.092718503595185,-1.409929060038528,0.11425841599702835
23.79686975479126,-10.1,17.6,48.17454877308364,5.304071479217328,48.46566128453073,8.240659616999771,0.8829916307719344,16.060269092083093,3.9731524594129057,-0.03118567049297205,0.11427543312311172
23.950958728790283,-10.2,18.5,26.938456702504368,-1.8023535385087257,26.99868381589142,8.779428751049858,0.8469445600017599,16.60024276840092,1.641070377251137,0.7493866679229877,0.11390570551156998
